Phytoplankton,CDOM,Min,Wind,Depth
0.029907417,0.019924106,0.47205678,4.7838793,12.369639
0.01714299,0.16288911,14.843425,9.484176,0.38157952
0.013642971,0.27383772,7.0060444,10.589892,4.813179
2.6131191,2.1939476,0.14842507,5.912454,14.884391
0.04924446,0.5343766,18.84734,6.776802,15.011688
0.3670698,2.2982256,1.2428306,4.80815,9.794946
2.9132233,0.012671685,1.5158494,6.6294584,8.879537
0.025523774,0.1753829,0.20023751,8.346315,16.889017
0.010112662,0.1587722,0.10795471,3.967712,8.422041
0.05772389,0.24428417,6.2537866,5.9214334,15.228114
0.3808649,0.2732596,7.101098,6.186159,10.961437
0.16422097,0.011000729,0.33640057,7.2232876,3.6670463
0.5149066,0.109550305,12.787805,6.8406324,8.130088
0.085653625,0.08957795,0.62282366,3.4905944,14.588279
0.06728819,1.1913534,0.2138227,7.5722923,10.834196
1.8568215,0.09371811,0.56678396,6.3795295,19.21851
1.0362295,0.062185246,0.028406963,4.5158167,0.70659053
0.551834,1.7492021,0.15422304,7.4438496,7.6028295
0.026907217,1.3779956,0.09678445,5.4171863,1.7749233
0.70992905,2.3488903,0.9776231,5.0917635,5.7440214
0.9792537,2.041408,1.3451791,9.065793,7.4272985
2.6978586,0.4324939,8.860497,6.600825,6.3248596
2.3336263,0.017956946,0.20668517,7.5237093,18.059862
2.3451922,0.07275784,0.8853203,12.997129,18.93305
0.45335528,0.059057124,0.07606358,8.550128,11.916847
0.64856076,0.019390045,0.06465418,7.5262694,0.4028516
0.3322873,0.15037055,0.018246181,10.121354,0.6746752
1.1774946,1.2580854,0.052611846,3.987093,2.2726896
5.406338,1.955866,0.7560884,4.8097773,12.935122
0.45416942,0.120207,0.7904217,7.720597,3.78967
6.8294597,0.050683416,1.9307089,4.7218485,15.458409
1.007551,0.08547772,0.0841867,6.633156,10.257887
0.2786479,0.8909533,0.046709787,6.1732445,5.194849
0.02047599,0.046524856,0.9164726,5.1234245,0.6587882
1.422533,0.049644038,27.601166,6.0385075,6.019544
0.120000765,1.0022542,0.21347944,6.6662297,7.749541
0.05472423,0.015566519,4.862994,7.2774363,2.2086256
3.809872,0.9884175,0.02270572,7.4953403,17.233835
0.22256528,0.023392795,0.01598227,9.185031,9.893662
0.095671356,0.12815933,0.01760711,9.57124,4.024943
0.13516016,0.65117246,0.12226244,7.402528,5.8545246
0.012924914,0.09935526,2.5975702,6.633877,9.8211355
4.303538,0.34081644,0.01979361,5.480139,11.467983
3.8616064,0.25949275,0.019309223,11.671239,15.840097
0.05674302,0.062307637,7.592404,7.283498,12.392713
2.5426042,0.7528709,0.22979954,8.23365,5.827347
3.4934924,0.13788095,2.5152128,5.563858,5.825799
0.5225224,2.0755768,2.6183803,5.4505167,8.510831
1.7329109,0.3614044,8.096069,8.471982,11.509781
0.23084635,0.15783034,16.438456,6.1219378,12.865793
5.3189926,0.010763431,0.012105743,3.38974,1.517337
3.2051861,0.30364698,0.027659852,9.084303,11.990126
0.13798486,0.07476332,0.92930543,9.712858,7.876806
2.5996275,0.1456846,0.7180477,3.5351589,11.481721
0.019554095,1.0492194,0.12327164,3.584077,8.314027
0.4056687,0.042056724,0.20985238,4.6815724,15.050712
0.08449119,0.14999793,3.2807858,6.5654564,19.774883
0.54897135,0.015991297,0.11024178,5.3615494,17.646347
1.4076762,0.92624044,1.2714199,5.121968,11.221967
4.5844746,0.1996202,4.490822,7.352691,18.93678
4.9413095,0.01694763,0.010199129,8.326256,12.931698
0.1324324,0.07071266,10.728871,11.800662,13.982413
0.0982318,0.42823663,6.7139053,6.706234,14.603478
0.24009007,0.072905734,0.050058767,6.574731,9.593129
0.40280688,0.70358795,5.024601,7.9242673,4.10808
3.4736035,0.30722004,0.012407432,4.8534155,14.985116
0.037075765,0.01844527,0.7913366,4.355895,8.981951
0.5667075,0.055932693,0.04031867,4.6928225,16.969606
0.09095656,0.068408296,1.0748849,14.384988,18.747822
0.016068688,0.05038981,0.25831106,8.983049,4.627057
1.6491692,0.036168903,0.10488769,5.350398,1.7739152
1.1041187,0.5720928,1.9047207,9.372701,14.213293
1.0672492,0.057347756,0.040785864,7.634867,1.5753008
1.7668854,1.1054065,0.16130513,7.138051,6.449623
3.8915343,0.043237153,28.43588,7.1047373,9.332108
0.41081885,0.90966105,0.18725778,5.2684727,18.574055
3.2789133,0.010246856,0.045027483,8.082711,3.5020506
1.4542067,1.0970132,0.71341527,7.054154,13.260607
0.081458226,0.108324796,0.010018714,5.429938,1.9328237
2.2959664,0.36961526,0.20676003,9.044564,7.933268
2.2396824,0.04323569,2.2803726,6.5464983,18.972416
0.0969969,0.06262185,0.63445413,7.435768,1.2059143
0.16251923,0.39839932,0.024457298,7.689987,13.906462
0.80746746,0.5684492,19.001312,4.576432,11.966007
6.7738523,1.5821273,0.12277667,9.478968,10.924903
0.19669715,0.04577011,0.07876457,7.442318,7.4538226
0.025052631,2.2110372,0.013937105,8.079881,11.153696
0.04950597,0.6787153,1.4782203,4.444842,11.24635
2.3536963,0.010808597,0.24839666,3.2130697,9.793499
0.037384573,0.017043568,0.40108237,10.387953,2.7838001
3.6457777,2.447602,0.66686994,10.46601,12.352656
0.18594728,2.3263252,0.20653386,13.304741,16.209255
0.35832348,0.053696614,0.056016676,6.5549035,3.7524824
0.92252505,0.2240977,0.29712448,5.267483,2.6670916
0.6130458,0.183896,0.7553822,6.029218,17.675407
1.6499952,0.01594386,0.23811577,9.683627,7.349583
0.017286533,0.7216763,22.272959,6.0917525,0.78616816
3.4922624,0.52936965,29.615921,5.6557283,8.396413
0.053838022,0.01759321,13.617345,5.739901,10.671187
0.036075857,0.11576199,0.22943425,10.381575,14.805752
0.20285085,1.6390263,23.428764,8.197974,3.4253032
0.19159128,0.6231187,9.630421,6.566052,1.978733
0.03216663,0.619644,0.0808694,3.3141859,13.862971
0.01669565,0.6170047,10.91629,3.4727697,11.049295
3.4601738,0.040520467,8.369301,8.478372,17.339188
1.7029663,0.017778538,10.159633,4.667536,12.288357
0.21246073,2.2071466,0.35257018,5.730269,3.5960422
0.028781122,0.8831589,0.3317262,7.5506067,10.884692
0.013825,0.052795503,0.017087063,6.4817634,8.46086
0.21144617,0.56018573,0.4789898,3.5557106,17.691202
0.071722254,0.22829114,0.07600686,6.365473,14.949446
6.1971154,0.043824,0.011575973,4.7709594,11.018645
0.010635624,2.011313,0.31312263,9.272145,4.3791447
0.063863784,0.42132345,0.17393123,4.550311,4.8369026
0.08047219,1.566648,13.434026,4.304415,7.0976877
1.0329742,0.09267271,24.928347,8.486058,5.6418858
0.48285893,0.020418713,0.06528083,7.930998,17.326675
2.4920805,0.018862555,0.6603259,3.415295,10.610523
0.16188183,0.2845044,0.08023558,4.1020126,2.3418245
0.23850816,0.074357234,21.622202,6.248357,7.373001
0.029315343,1.5396446,0.1402036,12.506589,3.7595577
0.017207263,1.0618197,0.11063806,7.346857,14.444102
0.014629807,0.015653271,7.3307133,7.4801674,5.3216476
1.304183,0.012591996,21.545984,9.115732,18.316896
0.098644674,0.16957207,0.06376333,6.3067474,11.748607
6.3799767,0.7546725,27.429525,6.919272,17.840574
0.6297499,2.061714,0.011423261,3.6372921,1.3720523
0.026353525,0.19484778,12.810936,5.852566,19.893301
0.056859866,0.25912786,2.0563047,7.3185997,18.950804
0.013310153,1.9856834,0.47869828,4.046968,7.8737454
0.3557259,0.053850513,0.055116434,8.27673,16.477154
0.07938152,0.06623237,25.860409,7.090571,6.0650516
1.8601056,1.5104438,1.1356418,4.8649726,2.7286353
0.84962285,0.82219905,4.1667657,5.5923285,6.7667055
0.48020762,2.058341,0.07493294,7.655963,9.909436
0.037308194,0.068964176,0.010805954,4.8509765,15.682279
0.010005241,0.026402164,9.112931,6.143774,18.86667
0.043157335,0.046017,0.2737418,6.313473,1.9550945
0.037762664,1.2392896,2.0745814,6.675869,19.0185
1.3808515,0.026728967,6.52603,5.643981,15.040865
5.962049,0.25349396,4.010736,5.979492,18.683887
0.38936728,0.25901267,2.8779457,4.036237,16.249111
2.3626297,0.03206015,0.15204154,4.415601,10.805262
0.68954486,0.2415924,0.03373954,8.754437,2.2082329
0.017903766,0.059372872,1.3475069,2.4234326,14.946604
1.7042869,1.7030272,4.0179863,3.0036616,14.645322
1.495222,0.23941302,0.14843638,6.697678,2.0202594
1.5118428,0.60689557,18.405266,6.4052906,1.5917537
1.4229261,0.15894148,10.668129,6.6660614,1.160903
2.1461654,0.10620339,0.019802596,6.948751,16.924978
1.2986735,0.019358002,5.3493595,6.6823955,11.550745
0.10093741,0.9396667,0.03057666,7.5381937,6.824347
0.09378568,0.080717996,7.514851,7.814721,15.895568
0.47973925,0.024670478,0.34166932,3.4896066,14.423988
0.020450044,1.3103714,0.06509287,10.400468,10.037943
0.07285689,0.116918616,0.0898851,7.557072,15.20311
0.50303906,0.907678,2.6722138,2.8913627,5.757249
0.021264838,0.032848172,2.1177058,6.1175094,1.1948133
0.23821142,0.073327035,7.4063725,8.906333,13.878628
0.07645603,0.053848907,0.79809666,7.8126106,10.464343
0.09511133,0.6119035,0.025841633,6.643709,4.277221
2.755669,0.50603384,9.300024,6.071456,13.542895
4.7718434,1.1146697,10.035715,5.535681,8.43681
0.42500365,0.48225898,0.012942917,6.529293,1.389575
0.4998205,0.29680166,4.893315,7.4019823,1.8783588
0.5446675,0.664534,2.122717,6.675015,4.6971383
0.85226727,0.1438818,0.23290795,11.987076,12.745856
0.27026874,0.9379303,3.6312761,5.622068,1.269956
3.5232406,0.10231389,1.2757633,6.7916455,3.063426
4.5485463,0.029928273,3.4811053,6.8232636,2.2134814
1.0270715,1.5110048,11.60857,3.600406,15.790454
0.3160678,0.5728122,0.264914,6.084981,18.118206
0.016747199,1.865528,1.8104078,7.063942,6.74689
0.015980434,0.0357623,0.18467607,5.449162,2.0490587
0.023317356,0.20774156,0.044774905,7.947473,19.077929
0.018616714,0.016478637,0.69127554,11.151115,13.270644
0.1065741,0.019835526,0.10011706,6.764512,15.897767
1.0102202,0.037445214,1.4604946,6.5668235,13.257463
5.166768,0.04840547,13.852357,7.696493,18.564526
0.25288224,0.012985454,0.86558336,5.4727006,5.954893
0.40350002,0.79627544,0.013384247,9.128479,6.527476
0.42733684,0.23222242,1.4915042,6.203117,19.638998
0.54641086,0.010362484,1.9107649,4.031649,13.237439
0.17453504,0.50732726,4.0716357,5.6325774,7.112391
0.20629902,0.8766737,7.2891793,7.1707363,6.406904
0.48972517,0.1524936,21.267735,7.72049,3.7889678
0.10549986,0.02470752,0.18276025,3.5613987,13.280845
0.41112894,0.080403075,0.011040357,5.3549256,9.586351
0.024692152,0.021083614,0.32018027,5.3883843,0.5644527
0.94460416,2.4900966,0.017709337,6.0797014,6.876494
0.031935938,0.919539,3.8807871,7.5682006,11.472173
0.014530299,0.13005131,0.057283446,10.572175,4.219395
0.44238928,0.32501638,0.033195954,8.313656,5.4281306
0.03223463,0.1752901,0.036562175,7.48358,14.950319
0.9810681,0.061419692,24.813524,8.443786,15.148849
0.048196204,0.4400848,10.685082,5.7403855,1.5587839
0.8348881,0.13741305,0.05599726,8.932847,11.195464
0.034490842,2.1999395,10.586123,7.0887976,13.64129
0.27715003,0.06458956,8.123448,6.877435,12.23752
1.6260446,0.30091155,0.4575908,8.018607,6.477419
0.017964004,0.045779984,0.2763104,9.582691,10.819172
2.2454672,0.02138514,20.284187,5.083369,18.94083
0.0757719,0.041482497,0.02721258,8.196637,9.622544
0.363384,0.65922457,1.6961199,5.7014227,4.2754874
0.036516566,0.054354902,0.64808595,6.9496746,8.725397
1.4443508,0.21934436,18.732128,4.615359,1.9362006
0.033408575,1.5841125,0.09727968,9.636691,6.925403
0.027472064,1.0538085,0.015327608,4.626177,14.574076
0.030165233,0.025775548,0.1832482,6.358221,10.3917675
1.1022611,2.0982542,0.1920344,9.584151,16.760344
5.2459927,0.4474221,0.023830779,4.8686733,9.460014
0.13313688,1.4313738,1.2356834,4.407643,6.624009
1.0269594,0.16025074,29.031807,10.760504,7.9327974
0.03918364,0.05678045,2.563535,3.7051673,14.479257
1.1143897,0.079173036,0.3097186,7.2580996,12.647794
0.21761195,0.017145999,0.08310502,2.8620987,16.542747
1.2414794,0.013090896,4.0907626,7.928525,17.572714
0.628453,0.60804844,19.62347,15.791787,17.867628
0.0789961,2.156239,0.027677597,8.974634,16.958443
1.0028224,0.28193763,7.5958347,5.3963084,0.9619826
1.6800935,0.09682123,7.17259,12.946449,19.251593
1.4525051,0.0451846,1.2112913,7.7710385,8.293388
2.1284783,0.20883161,5.3225827,10.393423,10.5776615
2.4954894,1.7692596,0.013370654,6.907573,7.634791
0.6060271,0.7782217,0.10321941,7.354483,13.929435
0.9517359,0.29393438,2.2657158,5.6372876,15.839914
0.104245,0.023876868,7.4107637,6.6478877,3.5804741
0.86761636,0.45694318,6.6594276,5.0336843,8.862219
0.024963142,0.086267374,0.018322863,5.7037992,6.7529254
1.3928713,0.024252642,0.279285,5.0012846,7.4292603
1.7413603,0.45638138,0.026674721,4.9310007,13.988241
0.014166192,0.07214781,25.310764,5.199425,11.025129
0.0728403,0.38278115,0.011358034,7.061507,2.844262
0.08611865,0.01892752,0.14523908,4.333401,4.3326836
0.0726401,0.025649257,0.09114773,3.8915858,11.820182
0.03535345,1.6984352,0.8463062,5.4561224,17.111712
0.1357398,0.48580053,0.06577612,8.77463,18.10561
3.24943,0.11973147,22.930874,8.33121,13.033824
0.8620463,0.917323,5.1383724,4.802689,14.449931
0.23512824,2.0115826,0.017303977,6.9540195,2.7175689
2.4345515,0.29298112,0.66659576,5.208193,10.015317
0.6785674,0.034365207,25.872639,5.4365487,10.598418
0.7437789,1.2451426,0.20246753,5.2519073,3.3579676
0.18129419,0.059984908,14.641449,7.1289973,16.094313
0.12148042,0.104605734,0.28083423,4.9058785,7.4060526
1.6958447,0.15332508,1.409483,5.7927184,15.207845
0.2438035,2.046545,0.54846364,8.654568,7.598399
0.016826974,0.061063368,2.4517262,11.834585,12.388878
0.14433679,0.039146315,0.46998593,6.089927,2.2595568
2.9741373,0.011418681,1.1030934,5.149573,18.885345
2.616322,0.12771332,0.066888765,6.6764174,14.079737
0.3110974,0.53893864,2.0179331,4.053497,1.8898133
0.17967986,2.188468,0.023839211,3.5136235,5.584708
0.92192817,1.421722,1.4351575,6.4078884,8.636119
3.0505025,0.07341295,0.034250375,8.890421,1.1764212
0.7276228,0.01388563,3.3412251,3.0078986,6.624912
0.06948263,0.9328965,0.025210919,7.584687,3.1097302
6.9275312,1.9322817,0.31725177,6.330002,19.347206
0.36306143,0.12925139,28.862925,3.627879,9.72254
0.012490568,0.5668703,2.4316206,6.382921,8.536164
0.27494085,0.020476311,2.6497111,8.487557,7.611651
0.07556994,0.1598361,0.12437886,5.645299,18.990616
1.0245278,0.8105952,0.07942309,10.725534,4.1401877
0.010469515,1.2951188,3.2567487,3.6188462,1.9853266
0.024026895,0.76056486,0.09066045,8.174614,15.700356
0.015113747,0.0489527,0.0201383,5.59126,12.790933
5.161521,0.12194358,7.4969807,4.115685,13.3409815
0.39407027,0.023812173,0.0343108,5.320657,1.5553441
0.91049314,0.39430377,2.8979075,4.659787,4.6892376
1.0003976,0.042780258,3.4516754,7.803483,8.41556
5.3811693,0.16091982,13.241614,5.545683,5.578296
1.4117662,0.06963338,2.620917,3.9897778,14.125999
0.015886322,1.7762274,1.2468379,7.506018,3.4261239
0.029705098,1.8173802,0.11131915,7.741246,2.6987793
0.022156753,0.22818802,5.838571,3.9420762,9.531664
0.030408157,1.2771156,20.465721,7.1571603,0.48376602
0.05006525,0.028555933,0.12631658,5.8623667,3.65177
3.0013704,0.53552186,0.012768397,4.7111993,1.946081
0.71933967,0.063251115,1.3608637,5.796461,17.664856
1.897405,0.11542532,0.38750944,10.510012,5.031438
0.040952455,0.044508502,0.7490497,8.265509,1.9615685
0.088180766,1.0488056,8.150093,3.608179,10.120712
0.010249187,0.60046834,0.02781282,6.4018197,18.120535
0.9959673,0.7755401,23.83144,6.2917843,18.482988
0.046416774,0.41775656,9.891323,5.6828194,15.700082
0.5808412,0.48401654,0.050092638,8.053853,0.84314996
0.22012408,0.024506088,1.8092785,5.260157,10.817526
0.52945435,0.040924318,0.9130656,3.6279533,0.31306854
0.023175234,0.034622446,0.19696112,5.4606447,8.423788
1.1540488,0.2562019,1.2783775,7.5764637,9.8621025
0.8787662,1.5841522,0.5070592,8.703464,5.969614
0.4011864,0.20884268,0.9884751,15.0085,5.6525064
0.16661966,1.5009493,0.6975119,4.5217323,2.406311
1.1239802,0.023664333,0.39876053,10.044593,16.300392
4.0518847,0.48327842,28.078438,8.732438,16.430676
1.0370951,0.03494776,0.15550247,7.008585,6.7463565
2.8177066,0.017474264,0.906126,4.3769617,6.8423467
0.035658468,0.01699447,5.048284,7.914832,3.4520967
0.8821113,2.3341584,1.1891476,5.331443,11.94277
1.1382257,0.121478915,0.060668726,5.847972,3.659658
0.22714978,0.072141185,0.2635929,5.0196433,8.085964
0.20866519,1.7202687,0.19950902,3.8835106,5.718499
0.5515371,0.23423575,0.01623277,9.087576,14.911802
1.0478501,0.3813656,0.5058482,5.678075,13.858665
0.1079958,0.06381895,0.11508085,4.26587,18.321104
0.042164654,0.019080356,29.643402,6.852268,4.497969
0.5831424,0.053044707,0.62651694,6.632173,18.33287
0.33161935,0.25246105,25.804646,7.1094165,18.617037
2.1674838,0.013048778,1.2819072,9.437725,5.288958
0.12507847,0.20285583,0.052716,4.520615,14.742189
0.022500884,1.6153196,0.042254552,11.456392,3.000784
4.6174645,0.023733871,18.347944,5.6953673,13.094883
3.6280608,0.02391816,1.0696318,3.565693,3.4710321
0.039465755,0.20014492,3.016144,4.0311866,4.900815
1.885717,0.010186919,6.932081,9.241052,11.070389
5.00592,0.039336577,1.1546668,6.0993285,4.4024167
0.011049036,0.060332436,0.14372483,7.342361,6.0671425
4.7660913,0.021176895,0.010210957,11.551359,3.1395555
0.52361804,0.46984246,2.9453142,6.818782,6.860742
0.12530217,2.2943087,0.4090889,6.7444506,5.1306047
0.64566696,0.20066792,10.40243,6.1011324,9.990115
0.3617715,1.108918,0.18255076,6.1187057,19.404404
0.13474609,0.0474138,11.748676,7.0192194,6.9666734
1.4414786,0.57042444,0.8544171,6.918508,18.8535
0.23938389,0.020826872,2.2618992,7.387514,3.3666904
0.13083082,0.07797777,29.186237,4.764845,5.1810565
0.5440218,0.107196175,0.09121142,8.049373,13.930533
0.69976604,0.5618218,5.6538568,15.669156,6.1899514
0.11686254,2.4894621,0.040036876,5.8527827,11.175144
0.09016488,0.12720317,1.2822267,4.9137278,16.399128
2.2917454,1.813853,0.011301223,5.8538923,14.756468
4.1989403,0.012173062,0.024111826,8.726594,16.683731
3.3781214,0.014519598,0.36803702,8.297362,14.492443
0.45542806,0.08286673,13.793313,11.162059,8.241605
0.079285584,0.51840496,2.5010579,7.618751,1.5376565
0.9633654,0.55714875,0.35974595,7.174522,7.7490544
1.5009159,0.013956266,0.04544906,5.501306,11.759478
0.58762705,0.88008136,0.041680664,7.3387218,19.80451
2.0610456,0.21671845,2.4902825,4.932683,8.147726
0.21644495,1.1785737,0.96589315,6.736828,7.3523135
1.2978513,0.1918698,2.9194205,7.608987,4.7715564
0.6946502,0.16487862,14.19486,8.388908,9.89761
1.807257,0.027225118,0.35617825,2.940707,15.567034
0.27207348,0.24378206,3.2464516,4.4968286,9.095853
0.06895477,0.13021076,0.073713295,7.501336,10.521899
5.418433,0.016267383,22.724401,6.7246704,12.381988
1.2872055,1.7851319,9.891658,7.4328065,1.1168108
4.1272693,0.06529333,0.7292206,7.0231457,11.410428
0.7810547,0.08503636,0.08456953,5.3654976,5.416255
0.016834918,0.016806975,0.10938231,5.167796,14.003288
0.02177324,1.1699317,0.72694767,4.9721746,19.42221
0.4258336,0.20175838,2.5926437,5.093497,18.716555
2.3010798,0.274767,0.9062755,4.3869424,13.953894
2.9168568,0.78937656,5.378702,10.159354,15.688045
0.22272192,0.076082736,0.15771566,7.4407125,19.536686
1.8561836,0.5737947,7.0849876,4.4648533,0.29864517
1.8084819,1.7562238,0.023396343,4.024105,1.2796835
0.11000165,0.32068124,0.20462854,7.0478573,1.8079749
0.06397763,0.06000708,9.073887,9.054361,14.793395
0.8367189,0.054161195,16.407156,4.284183,0.9984882
0.92392045,0.1290156,0.10266253,6.230563,0.8478933
0.33240873,0.73568165,1.7104461,7.612561,6.39853
0.11228881,0.616785,0.054130368,3.470457,15.924097
0.09251015,0.038857516,0.8207442,6.4183946,13.524193
0.12545384,0.06977814,14.938009,5.1059346,16.403727
0.29717365,0.012637646,1.1095839,5.3742805,16.274818
1.1705053,0.06333228,0.35144755,5.508089,18.192818
0.7525401,0.5146075,0.5523166,7.856085,0.31608012
0.74552834,1.6630211,0.42944306,5.9174542,18.49955
0.023258984,0.02548659,0.11268026,8.348284,19.645176
0.13180691,0.45329508,0.38740963,7.572072,5.876689
0.39827695,0.03294665,0.01970224,8.675856,12.361594
1.7635188,0.40017295,0.017009372,10.083839,19.588915
0.024251625,0.22950566,0.28201473,10.139345,8.363613
0.052068945,0.10047632,0.33975664,5.086596,16.824217
1.1377751,1.0812979,19.235771,11.419817,9.569046
0.6194343,1.9566282,0.057220355,8.404411,14.410271
0.13056596,1.7697223,4.605588,4.769488,5.3861675
1.0414674,0.04798367,8.11548,3.7566051,0.75462055
3.9899685,1.1425312,12.510776,8.707617,12.817624
0.10279334,0.06322396,0.07494816,7.0396366,16.730316
2.416396,0.17224035,3.07779,6.2373867,1.2953
0.7419798,0.18790156,3.6847758,5.241018,14.595199
0.12114379,0.15254486,0.19486864,7.3093805,8.537435
3.3096657,0.044445034,13.302521,8.07252,19.123476
2.1854765,0.015335767,1.6645362,5.285144,0.9604454
0.06809253,0.5409195,1.3773873,7.224015,19.048
0.01893174,0.035563752,4.6562934,5.3384957,14.63737
0.011171471,0.18810113,18.29227,5.8014627,5.6525717
0.08623922,0.24239099,2.184027,7.615328,5.6605506
0.91118276,2.2661488,0.14154844,4.556725,2.147363
0.028263366,0.2275955,0.37925962,9.2404175,14.076671
0.3185544,0.96039796,24.608604,7.9075003,16.113062
0.07994245,0.5901091,0.38411462,5.854803,1.3468447
0.36681846,0.54212344,0.09989332,4.26288,5.880966
0.49641398,0.029510003,0.040132128,8.226927,6.819975
2.8793333,0.11162162,0.9274851,8.660347,11.286479
0.25262964,0.46594736,0.064568855,4.4103484,11.954279
0.41938594,0.19284329,1.4940181,4.147924,13.789239
4.2472234,0.013194877,0.511192,13.182376,15.574112
0.04725961,0.061338272,2.7317271,7.9777436,6.416785
0.97090626,0.026363807,20.331047,12.199145,12.797468
0.022322401,2.3332744,8.2486925,6.3131614,10.579547
0.36311376,0.05081598,0.0182399,7.991271,9.122136
2.3188365,0.22172485,0.020591501,13.781785,11.211153
0.012236766,0.13931628,0.12057943,6.197665,1.1789001
4.600489,0.5966498,2.6795406,7.759092,4.0720396
3.4539096,1.0314573,0.056352943,5.714122,3.642682
0.037713736,0.111499906,8.936908,7.976652,17.567732
0.7676563,0.023471242,4.7962103,8.057391,15.12131
0.31801084,0.8376256,0.07677524,7.664282,17.60734
1.1549957,2.1899638,0.4986379,6.68802,0.55168045
0.86145616,0.11722495,0.108161256,7.6713037,10.520145
3.059985,0.91074955,0.023841793,12.683752,10.608952
0.28566313,2.1822257,0.14751907,3.6088963,9.684651
0.033032477,0.016837921,9.477428,5.2501245,17.544598
0.23055187,0.53294903,0.15373836,7.7546315,10.007226
0.0801354,0.032968763,0.2571973,6.0188975,15.392898
3.2771168,0.010851243,0.15447938,4.7879295,9.901638
0.79244256,0.28096375,0.19000433,2.1004207,2.8839548
0.010937586,1.4333876,16.111721,4.875562,0.6814303
0.5921979,0.012771161,0.11203301,14.300051,5.6746726
0.26004088,1.1731348,0.12618007,3.7028399,16.64815
0.0497799,0.3212496,0.74728024,5.72063,19.123524
0.2166626,0.19051178,0.47452897,3.334358,0.8954821
0.511108,0.013905223,2.1015458,7.361091,12.443326
0.12233578,0.43872562,0.054406427,5.307495,9.827424
1.1882728,0.022539286,3.0510483,8.108194,14.648396
3.5406518,1.1690013,2.1866293,3.7564385,2.9728909
0.010253748,0.22524121,2.0918245,4.885048,10.034079
1.8008443,0.38215664,0.93409395,7.2258306,5.763927
0.14132856,0.07857849,0.5519418,6.8429804,6.4039674
2.2134168,0.13062431,13.219827,8.826975,11.764246
0.8143903,1.7023709,28.669477,6.3452096,3.1081622
2.1145601,0.013934216,0.01188328,6.593174,4.680593
0.12130853,0.45525214,0.2509122,6.238594,10.5239
0.13006614,0.39572752,0.2859131,11.942882,18.764011
0.03154766,0.48658386,0.04547249,5.0460644,1.7020948
0.28023824,0.09100207,0.096258245,4.8714314,9.373747
0.099801496,0.3049254,6.135799,5.9916887,9.278943
0.08529516,0.4710498,0.04764713,4.1301894,16.522339
0.4446013,1.4759734,5.5339284,7.241457,13.59782
0.02009294,0.012956002,0.08050174,9.564256,4.4951873
0.16927153,0.07503428,3.7044835,5.487385,6.0229974
0.629324,0.5496874,21.965897,5.7565184,17.041954
3.5154343,0.034183796,4.6729965,10.53189,11.556738
5.129164,0.7258148,11.74606,7.849869,2.2332022
0.0385165,1.2438922,0.0894209,5.6057134,6.6471257
0.016056303,0.032464355,0.23244987,7.4665723,8.570257
0.13358136,0.028465398,0.45389014,10.394845,7.9263377
0.77528197,0.034746982,0.0360678,8.441794,12.989751
0.053482234,0.010912992,0.12036855,4.861982,10.66538
2.935911,0.4640771,0.01251189,6.84625,18.524254
0.10715458,0.22486119,18.435268,8.489041,8.488654
0.12593846,2.392752,0.6967765,6.3489223,7.5266986
0.14870021,1.6183184,0.44233185,7.1978917,5.6363893
0.07520893,0.211745,0.7572051,8.148191,0.78488475
0.01026036,0.14396831,2.0244553,6.417165,13.289011
0.033527818,1.2921999,4.269142,4.3421526,8.330032
0.10087498,0.6329735,0.3292805,6.475855,12.128414
0.03965997,0.26453683,0.08029258,9.923405,13.048866
0.14508012,0.2449161,2.2618814,4.255621,6.5794864
0.17280996,0.29045042,5.357662,4.40632,11.740103
0.40462747,0.33427447,0.85827297,6.552215,2.954622
0.035130862,0.012358931,0.9717347,7.530008,12.766609
4.0484567,0.055529162,0.24227001,8.182423,4.2866845
0.21909581,1.321836,0.6388279,6.8612056,2.2675846
2.3465567,2.0160046,8.486706,6.9819016,16.439491
3.2068508,0.0399783,0.16276644,4.810515,18.999626
0.93670136,1.2006943,0.8124779,4.3021483,18.883404
3.6636298,0.8333858,0.17058201,4.0716176,16.074984
0.09895151,1.7477126,1.5312625,6.938774,4.4464645
0.17214154,0.06784659,0.3382347,5.1972685,16.813227
0.12017229,0.54813987,9.276716,5.5901074,0.96856207
0.010890452,0.10549365,8.652183,7.1649733,10.4189
0.09626931,0.5772649,0.050847527,6.147085,11.891854
0.021980312,0.11510851,8.668749,6.919836,17.582466
0.04651261,0.13783182,0.019515643,8.1757345,13.077863
5.3331103,0.20531765,0.011675685,5.1530466,13.035463
0.9239875,0.21498819,3.2333305,6.8725457,8.638881
0.7669602,0.7630513,0.29095444,5.808424,8.616105
0.02689437,0.19632204,0.08676962,7.380376,3.5036342
0.24505967,0.01524322,2.555233,6.914585,14.657787
0.88031596,0.029634876,0.05084806,9.150561,3.6189322
0.017085286,0.010782823,2.67549,8.128927,15.276409
0.64521766,0.95887965,22.96722,6.724827,9.9479
0.037170056,0.26761675,4.3290205,7.976656,19.810474
0.03672806,0.19727524,5.671283,5.5387106,7.8168683
0.36201623,1.0826845,8.412769,4.7457795,1.8456904
0.1642061,0.0874845,2.1932209,7.6427407,9.329052
0.39049068,0.09832569,0.36694434,7.1688876,5.7348394
4.3528247,1.6666694,1.0303015,8.476566,11.768948
0.069594614,0.30670223,0.5672619,6.976022,8.424783
